,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
737,Line ACE : Av Americas & WBroadway,2019-10-07 08:00:00,Monday,08:00:00,577.0,2305.0,2882.0
738,Line ACE : Av Americas & WBroadway,2019-10-07 12:00:00,Monday,12:00:00,2265.0,8767.0,11032.0
739,Line ACE : Av Americas & WBroadway,2019-10-07 16:00:00,Monday,16:00:00,4177.0,3402.0,7579.0
740,Line ACE : Av Americas & WBroadway,2019-10-07 20:00:00,Monday,20:00:00,11963.0,3288.0,15251.0
741,Line ACE : Av Americas & WBroadway,2019-10-08 00:00:00,Tuesday,00:00:00,2714.0,767.0,3481.0
742,Line ACE : Av Americas & WBroadway,2019-10-08 04:00:00,Tuesday,04:00:00,254.0,139.0,393.0
743,Line ACE : Av Americas & WBroadway,2019-10-08 08:00:00,Tuesday,08:00:00,630.0,2370.0,3000.0
744,Line ACE : Av Americas & WBroadway,2019-10-08 12:00:00,Tuesday,12:00:00,2363.0,9032.0,11395.0
745,Line ACE : Av Americas & WBroadway,2019-10-08 16:00:00,Tuesday,16:00:00,4391.0,3500.0,7891.0
746,Line ACE : Av Americas & WBroadway,2019-10-08 20:00:00,Tuesday,20:00:00,11891.0,3290.0,15181.0
747,Line ACE : Av Americas & WBroadway,2019-10-09 00:00:00,Wednesday,00:00:00,3031.0,905.0,3936.0
748,Line ACE : Av Americas & WBroadway,2019-10-09 04:00:00,Wednesday,04:00:00,343.0,176.0,519.0
749,Line ACE : Av Americas & WBroadway,2019-10-09 08:00:00,Wednesday,08:00:00,469.0,2212.0,2681.0
750,Line ACE : Av Americas & WBroadway,2019-10-09 12:00:00,Wednesday,12:00:00,2151.0,8205.0,10356.0
751,Line ACE : Av Americas & WBroadway,2019-10-09 16:00:00,Wednesday,16:00:00,3650.0,3099.0,6749.0
752,Line ACE : Av Americas & WBroadway,2019-10-09 20:00:00,Wednesday,20:00:00,10888.0,3203.0,14091.0
753,Line ACE : Av Americas & WBroadway,2019-10-10 00:00:00,Thursday,00:00:00,2863.0,841.0,3704.0
754,Line ACE : Av Americas & WBroadway,2019-10-10 04:00:00,Thursday,04:00:00,322.0,156.0,478.0
755,Line ACE : Av Americas & WBroadway,2019-10-10 08:00:00,Thursday,08:00:00,623.0,2560.0,3183.0
756,Line ACE : Av Americas & WBroadway,2019-10-10 12:00:00,Thursday,12:00:00,2419.0,8880.0,11299.0
757,Line ACE : Av Americas & WBroadway,2019-10-10 16:00:00,Thursday,16:00:00,4602.0,3861.0,8463.0
758,Line ACE : Av Americas & WBroadway,2019-10-10 20:00:00,Thursday,20:00:00,12265.0,4188.0,16453.0
759,Line ACE : Av Americas & WBroadway,2019-10-11 00:00:00,Friday,00:00:00,3616.0,1158.0,4774.0
760,Line ACE : Av Americas & WBroadway,2019-10-11 04:00:00,Friday,04:00:00,483.0,219.0,702.0
761,Line ACE : Av Americas & WBroadway,2019-10-11 08:00:00,Friday,08:00:00,571.0,2221.0,2792.0
762,Line ACE : Av Americas & WBroadway,2019-10-11 12:00:00,Friday,12:00:00,2387.0,8161.0,10548.0
763,Line ACE : Av Americas & WBroadway,2019-10-11 16:00:00,Friday,16:00:00,4969.0,4052.0,9021.0
764,Line ACE : Av Americas & WBroadway,2019-10-11 20:00:00,Friday,20:00:00,10990.0,4025.0,15015.0
765,Line ACE : Av Americas & WBroadway,2019-10-12 04:00:00,Saturday,04:00:00,618.0,267.0,885.0
766,Line ACE : Av Americas & WBroadway,2019-10-12 08:00:00,Saturday,08:00:00,224.0,590.0,814.0
767,Line ACE : Av Americas & WBroadway,2019-10-12 12:00:00,Saturday,12:00:00,1050.0,3094.0,4144.0
768,Line ACE : Av Americas & WBroadway,2019-10-12 16:00:00,Saturday,16:00:00,3107.0,4696.0,7803.0
769,Line ACE : Av Americas & WBroadway,2019-10-12 20:00:00,Saturday,20:00:00,4525.0,4103.0,8628.0
770,Line ACE : Av Americas & WBroadway,2019-10-13 00:00:00,Sunday,00:00:00,2243.0,1394.0,3637.0
771,Line ACE : Av Americas & WBroadway,2019-10-13 04:00:00,Sunday,04:00:00,607.0,254.0,861.0
772,Line ACE : Av Americas & WBroadway,2019-10-13 08:00:00,Sunday,08:00:00,191.0,353.0,544.0
773,Line ACE : Av Americas & WBroadway,2019-10-13 12:00:00,Sunday,12:00:00,1040.0,2507.0,3547.0
774,Line ACE : Av Americas & WBroadway,2019-10-13 16:00:00,Sunday,16:00:00,2543.0,3859.0,6402.0
775,Line ACE : Av Americas & WBroadway,2019-10-13 20:00:00,Sunday,20:00:00,3444.0,2982.0,6426.0
776,Line ACE : Av Americas & WBroadway,2019-10-14 00:00:00,Monday,00:00:00,1625.0,901.0,2526.0
777,Line ACE : Av Americas & WBroadway,2019-10-14 04:00:00,Monday,04:00:00,238.0,119.0,357.0
778,Line ACE : Av Americas & WBroadway,2019-10-14 08:00:00,Monday,08:00:00,338.0,1536.0,1874.0
779,Line ACE : Av Americas & WBroadway,2019-10-14 12:00:00,Monday,12:00:00,1682.0,6383.0,8065.0
780,Line ACE : Av Americas & WBroadway,2019-10-14 16:00:00,Monday,16:00:00,3484.0,3398.0,6882.0
781,Line ACE : Av Americas & WBroadway,2019-10-14 20:00:00,Monday,20:00:00,8627.0,2979.0,11606.0
782,Line ACE : Av Americas & WBroadway,2019-10-15 00:00:00,Tuesday,00:00:00,2170.0,726.0,2896.0
783,Line ACE : Av Americas & WBroadway,2019-10-15 04:00:00,Tuesday,04:00:00,203.0,96.0,299.0
784,Line ACE : Av Americas & WBroadway,2019-10-15 08:00:00,Tuesday,08:00:00,600.0,2374.0,2974.0
785,Line ACE : Av Americas & WBroadway,2019-10-15 12:00:00,Tuesday,12:00:00,2440.0,8865.0,11305.0
786,Line ACE : Av Americas & WBroadway,2019-10-15 16:00:00,Tuesday,16:00:00,4445.0,3759.0,8204.0
787,Line ACE : Av Americas & WBroadway,2019-10-15 20:00:00,Tuesday,20:00:00,11928.0,3512.0,15440.0
788,Line ACE : Av Americas & WBroadway,2019-10-16 00:00:00,Wednesday,00:00:00,2921.0,736.0,3657.0
789,Line ACE : Av Americas & WBroadway,2019-10-16 04:00:00,Wednesday,04:00:00,319.0,152.0,471.0
790,Line ACE : Av Americas & WBroadway,2019-10-16 08:00:00,Wednesday,08:00:00,613.0,2491.0,3104.0
791,Line ACE : Av Americas & WBroadway,2019-10-16 12:00:00,Wednesday,12:00:00,2444.0,8931.0,11375.0
792,Line ACE : Av Americas & WBroadway,2019-10-16 16:00:00,Wednesday,16:00:00,4482.0,3530.0,8012.0
793,Line ACE : Av Americas & WBroadway,2019-10-16 20:00:00,Wednesday,20:00:00,12392.0,3868.0,16260.0
794,Line ACE : Av Americas & WBroadway,2019-10-17 00:00:00,Thursday,00:00:00,2920.0,814.0,3734.0
795,Line ACE : Av Americas & WBroadway,2019-10-17 04:00:00,Thursday,04:00:00,321.0,99.0,420.0
796,Line ACE : Av Americas & WBroadway,2019-10-17 08:00:00,Thursday,08:00:00,634.0,2358.0,2992.0
797,Line ACE : Av Americas & WBroadway,2019-10-17 12:00:00,Thursday,12:00:00,2457.0,8981.0,11438.0
798,Line ACE : Av Americas & WBroadway,2019-10-17 16:00:00,Thursday,16:00:00,4740.0,3879.0,8619.0
799,Line ACE : Av Americas & WBroadway,2019-10-17 20:00:00,Thursday,20:00:00,12226.0,3897.0,16123.0
800,Line ACE : Av Americas & WBroadway,2019-10-18 00:00:00,Friday,00:00:00,3423.0,1147.0,4570.0
801,Line ACE : Av Americas & WBroadway,2019-10-18 04:00:00,Friday,04:00:00,448.0,172.0,620.0
802,Line ACE : Av Americas & WBroadway,2019-10-18 08:00:00,Friday,08:00:00,576.0,2190.0,2766.0
803,Line ACE : Av Americas & WBroadway,2019-10-18 12:00:00,Friday,12:00:00,2296.0,8214.0,10510.0
804,Line ACE : Av Americas & WBroadway,2019-10-18 16:00:00,Friday,16:00:00,5008.0,4161.0,9169.0
805,Line ACE : Av Americas & WBroadway,2019-10-18 20:00:00,Friday,20:00:00,11517.0,4242.0,15759.0
806,Line ACE : Av Americas & WBroadway,2019-10-19 04:00:00,Saturday,04:00:00,590.0,226.0,816.0
807,Line ACE : Av Americas & WBroadway,2019-10-19 08:00:00,Saturday,08:00:00,232.0,557.0,789.0
808,Line ACE : Av Americas & WBroadway,2019-10-19 12:00:00,Saturday,12:00:00,1219.0,3168.0,4387.0
809,Line ACE : Av Americas & WBroadway,2019-10-19 16:00:00,Saturday,16:00:00,3270.0,4559.0,7829.0
810,Line ACE : Av Americas & WBroadway,2019-10-19 20:00:00,Saturday,20:00:00,4248.0,3713.0,7961.0
811,Line ACE : Av Americas & WBroadway,2019-10-20 00:00:00,Sunday,00:00:00,2116.0,1176.0,3292.0
812,Line ACE : Av Americas & WBroadway,2019-10-20 04:00:00,Sunday,04:00:00,656.0,228.0,884.0
813,Line ACE : Av Americas & WBroadway,2019-10-20 08:00:00,Sunday,08:00:00,195.0,306.0,501.0
814,Line ACE : Av Americas & WBroadway,2019-10-20 12:00:00,Sunday,12:00:00,911.0,2113.0,3024.0
815,Line ACE : Av Americas & WBroadway,2019-10-20 16:00:00,Sunday,16:00:00,2429.0,3088.0,5517.0
816,Line ACE : Av Americas & WBroadway,2019-10-20 20:00:00,Sunday,20:00:00,2786.0,2060.0,4846.0
817,Line ACE : Av Americas & WBroadway,2019-10-21 00:00:00,Monday,00:00:00,1239.0,633.0,1872.0
818,Line ACE : Av Americas & WBroadway,2019-10-21 04:00:00,Monday,04:00:00,162.0,87.0,249.0
819,Line ACE : Av Americas & WBroadway,2019-10-21 08:00:00,Monday,08:00:00,594.0,2336.0,2930.0
820,Line ACE : Av Americas & WBroadway,2019-10-21 12:00:00,Monday,12:00:00,2376.0,8624.0,11000.0
821,Line ACE : Av Americas & WBroadway,2019-10-21 16:00:00,Monday,16:00:00,4076.0,3460.0,7536.0
822,Line ACE : Av Americas & WBroadway,2019-10-21 20:00:00,Monday,20:00:00,11583.0,3487.0,15070.0
823,Line ACE : Av Americas & WBroadway,2019-10-22 00:00:00,Tuesday,00:00:00,3090.0,774.0,3864.0
824,Line ACE : Av Americas & WBroadway,2019-10-22 04:00:00,Tuesday,04:00:00,347.0,127.0,474.0
825,Line ACE : Av Americas & WBroadway,2019-10-22 08:00:00,Tuesday,08:00:00,606.0,2388.0,2994.0
826,Line ACE : Av Americas & WBroadway,2019-10-22 12:00:00,Tuesday,12:00:00,2467.0,8739.0,11206.0
827,Line ACE : Av Americas & WBroadway,2019-10-22 16:00:00,Tuesday,16:00:00,4377.0,3679.0,8056.0
828,Line ACE : Av Americas & WBroadway,2019-10-22 20:00:00,Tuesday,20:00:00,12250.0,3347.0,15597.0
829,Line ACE : Av Americas & WBroadway,2019-10-23 00:00:00,Wednesday,00:00:00,3176.0,928.0,4104.0
830,Line ACE : Av Americas & WBroadway,2019-10-23 04:00:00,Wednesday,04:00:00,370.0,116.0,486.0
831,Line ACE : Av Americas & WBroadway,2019-10-23 08:00:00,Wednesday,08:00:00,644.0,2417.0,3061.0
832,Line ACE : Av Americas & WBroadway,2019-10-23 12:00:00,Wednesday,12:00:00,2374.0,8779.0,11153.0
833,Line ACE : Av Americas & WBroadway,2019-10-23 16:00:00,Wednesday,16:00:00,4342.0,3611.0,7953.0
834,Line ACE : Av Americas & WBroadway,2019-10-23 20:00:00,Wednesday,20:00:00,11981.0,3745.0,15726.0
835,Line ACE : Av Americas & WBroadway,2019-10-24 00:00:00,Thursday,00:00:00,3427.0,923.0,4350.0
836,Line ACE : Av Americas & WBroadway,2019-10-24 04:00:00,Thursday,04:00:00,438.0,135.0,573.0
837,Line ACE : Av Americas & WBroadway,2019-10-24 08:00:00,Thursday,08:00:00,615.0,2419.0,3034.0
838,Line ACE : Av Americas & WBroadway,2019-10-24 12:00:00,Thursday,12:00:00,2376.0,8978.0,11354.0
839,Line ACE : Av Americas & WBroadway,2019-10-24 16:00:00,Thursday,16:00:00,4635.0,3890.0,8525.0
840,Line ACE : Av Americas & WBroadway,2019-10-24 20:00:00,Thursday,20:00:00,12256.0,4404.0,16660.0
841,Line ACE : Av Americas & WBroadway,2019-10-25 00:00:00,Friday,00:00:00,3885.0,1129.0,5014.0
842,Line ACE : Av Americas & WBroadway,2019-10-25 04:00:00,Friday,04:00:00,571.0,191.0,762.0
843,Line ACE : Av Americas & WBroadway,2019-10-25 08:00:00,Friday,08:00:00,580.0,2185.0,2765.0
844,Line ACE : Av Americas & WBroadway,2019-10-25 12:00:00,Friday,12:00:00,2337.0,8158.0,10495.0
845,Line ACE : Av Americas & WBroadway,2019-10-25 16:00:00,Friday,16:00:00,4864.0,3941.0,8805.0
846,Line ACE : Av Americas & WBroadway,2019-10-25 20:00:00,Friday,20:00:00,10914.0,4339.0,15253.0
847,Line ACE : Av Americas & WBroadway,2019-10-26 04:00:00,Saturday,04:00:00,749.0,243.0,992.0
848,Line ACE : Av Americas & WBroadway,2019-10-26 08:00:00,Saturday,08:00:00,231.0,599.0,830.0
849,Line ACE : Av Americas & WBroadway,2019-10-26 12:00:00,Saturday,12:00:00,1079.0,3110.0,4189.0
850,Line ACE : Av Americas & WBroadway,2019-10-26 16:00:00,Saturday,16:00:00,2935.0,4543.0,7478.0
851,Line ACE : Av Americas & WBroadway,2019-10-26 20:00:00,Saturday,20:00:00,4248.0,3918.0,8166.0
852,Line ACE : Av Americas & WBroadway,2019-10-27 00:00:00,Sunday,00:00:00,2181.0,1328.0,3509.0
853,Line ACE : Av Americas & WBroadway,2019-10-27 04:00:00,Sunday,04:00:00,639.0,233.0,872.0
854,Line ACE : Av Americas & WBroadway,2019-10-27 08:00:00,Sunday,08:00:00,190.0,338.0,528.0
855,Line ACE : Av Americas & WBroadway,2019-10-27 12:00:00,Sunday,12:00:00,782.0,1899.0,2681.0
856,Line ACE : Av Americas & WBroadway,2019-10-27 16:00:00,Sunday,16:00:00,1789.0,2335.0,4124.0
857,Line ACE : Av Americas & WBroadway,2019-10-27 20:00:00,Sunday,20:00:00,2555.0,2108.0,4663.0
858,Line ACE : Av Americas & WBroadway,2019-10-28 00:00:00,Monday,00:00:00,1350.0,680.0,2030.0
859,Line ACE : Av Americas & WBroadway,2019-10-28 04:00:00,Monday,04:00:00,194.0,80.0,274.0
860,Line ACE : Av Americas & WBroadway,2019-10-28 08:00:00,Monday,08:00:00,542.0,2310.0,2852.0
861,Line ACE : Av Americas & WBroadway,2019-10-28 12:00:00,Monday,12:00:00,2357.0,8737.0,11094.0
862,Line ACE : Av Americas & WBroadway,2019-10-28 16:00:00,Monday,16:00:00,4363.0,3624.0,7987.0
863,Line ACE : Av Americas & WBroadway,2019-10-28 20:00:00,Monday,20:00:00,11966.0,3212.0,15178.0
864,Line ACE : Av Americas & WBroadway,2019-10-29 00:00:00,Tuesday,00:00:00,2591.0,684.0,3275.0
865,Line ACE : Av Americas & WBroadway,2019-10-29 04:00:00,Tuesday,04:00:00,217.0,79.0,296.0
866,Line ACE : Av Americas & WBroadway,2019-10-29 08:00:00,Tuesday,08:00:00,627.0,2504.0,3131.0
867,Line ACE : Av Americas & WBroadway,2019-10-29 12:00:00,Tuesday,12:00:00,2474.0,9021.0,11495.0
868,Line ACE : Av Americas & WBroadway,2019-10-29 16:00:00,Tuesday,16:00:00,4443.0,3614.0,8057.0
869,Line ACE : Av Americas & WBroadway,2019-10-29 20:00:00,Tuesday,20:00:00,12604.0,3574.0,16178.0
870,Line ACE : Av Americas & WBroadway,2019-10-30 00:00:00,Wednesday,00:00:00,3088.0,894.0,3982.0
871,Line ACE : Av Americas & WBroadway,2019-10-30 04:00:00,Wednesday,04:00:00,293.0,124.0,417.0
872,Line ACE : Av Americas & WBroadway,2019-10-30 08:00:00,Wednesday,08:00:00,615.0,2455.0,3070.0
873,Line ACE : Av Americas & WBroadway,2019-10-30 12:00:00,Wednesday,12:00:00,2448.0,9016.0,11464.0
874,Line ACE : Av Americas & WBroadway,2019-10-30 16:00:00,Wednesday,16:00:00,4340.0,3761.0,8101.0
875,Line ACE : Av Americas & WBroadway,2019-10-30 20:00:00,Wednesday,20:00:00,12238.0,3937.0,16175.0
876,Line ACE : Av Americas & WBroadway,2019-10-31 00:00:00,Thursday,00:00:00,3286.0,925.0,4211.0
877,Line ACE : Av Americas & WBroadway,2019-10-31 04:00:00,Thursday,04:00:00,334.0,190.0,524.0
878,Line ACE : Av Americas & WBroadway,2019-10-31 08:00:00,Thursday,08:00:00,585.0,2254.0,2839.0
879,Line ACE : Av Americas & WBroadway,2019-10-31 12:00:00,Thursday,12:00:00,2340.0,8568.0,10908.0
880,Line ACE : Av Americas & WBroadway,2019-10-31 16:00:00,Thursday,16:00:00,4590.0,3396.0,7986.0
881,Line ACE : Av Americas & WBroadway,2019-10-31 20:00:00,Thursday,20:00:00,12901.0,7805.0,20706.0
882,Line ACE : Av Americas & WBroadway,2019-11-01 00:00:00,Friday,00:00:00,5136.0,2408.0,7544.0
883,Line ACE : Av Americas & WBroadway,2019-11-01 04:00:00,Friday,04:00:00,513.0,370.0,883.0
884,Line ACE : Av Americas & WBroadway,2019-11-01 08:00:00,Friday,08:00:00,576.0,2092.0,2668.0
885,Line ACE : Av Americas & WBroadway,2019-11-01 12:00:00,Friday,12:00:00,2488.0,8231.0,10719.0
886,Line ACE : Av Americas & WBroadway,2019-11-01 16:00:00,Friday,16:00:00,4788.0,3973.0,8761.0
887,Line ACE : Av Americas & WBroadway,2019-11-01 20:00:00,Friday,20:00:00,11072.0,4205.0,15277.0
888,Line ACE : Av Americas & WBroadway,2019-11-02 04:00:00,Saturday,04:00:00,587.0,211.0,798.0
889,Line ACE : Av Americas & WBroadway,2019-11-02 08:00:00,Saturday,08:00:00,216.0,554.0,770.0
890,Line ACE : Av Americas & WBroadway,2019-11-02 12:00:00,Saturday,12:00:00,1117.0,2803.0,3920.0
891,Line ACE : Av Americas & WBroadway,2019-11-02 16:00:00,Saturday,16:00:00,3129.0,4111.0,7240.0
892,Line ACE : Av Americas & WBroadway,2019-11-02 20:00:00,Saturday,20:00:00,4079.0,3615.0,7694.0
893,Line ACE : Av Americas & WBroadway,2019-11-03 00:00:00,Sunday,00:00:00,2197.0,1435.0,3632.0
894,Line ACE : Av Americas & WBroadway,2019-11-03 04:00:00,Sunday,04:00:00,642.0,283.0,925.0
895,Line ACE : Av Americas & WBroadway,2019-11-03 08:00:00,Sunday,08:00:00,138.0,183.0,321.0
896,Line ACE : Av Americas & WBroadway,2019-11-03 12:00:00,Sunday,12:00:00,763.0,1725.0,2488.0
897,Line ACE : Av Americas & WBroadway,2019-11-03 16:00:00,Sunday,16:00:00,2148.0,3242.0,5390.0
898,Line ACE : Av Americas & WBroadway,2019-11-03 20:00:00,Sunday,20:00:00,4995.0,3704.0,8699.0
899,Line ACE : Av Americas & WBroadway,2019-11-04 04:00:00,Monday,04:00:00,370.0,144.0,514.0
900,Line ACE : Av Americas & WBroadway,2019-11-04 08:00:00,Monday,08:00:00,210.0,990.0,1200.0
901,Line ACE : Av Americas & WBroadway,2019-11-04 12:00:00,Monday,12:00:00,2234.0,9190.0,11424.0
902,Line ACE : Av Americas & WBroadway,2019-11-04 16:00:00,Monday,16:00:00,3439.0,3567.0,7006.0
903,Line ACE : Av Americas & WBroadway,2019-11-04 20:00:00,Monday,20:00:00,15758.0,4912.0,20670.0
904,Line ACE : Av Americas & WBroadway,2019-11-05 04:00:00,Tuesday,04:00:00,564.0,200.0,764.0
905,Line ACE : Av Americas & WBroadway,2019-11-05 08:00:00,Tuesday,08:00:00,231.0,1094.0,1325.0
906,Line ACE : Av Americas & WBroadway,2019-11-05 12:00:00,Tuesday,12:00:00,2101.0,8416.0,10517.0
907,Line ACE : Av Americas & WBroadway,2019-11-05 16:00:00,Tuesday,16:00:00,3209.0,3461.0,6670.0
908,Line ACE : Av Americas & WBroadway,2019-11-05 20:00:00,Tuesday,20:00:00,14796.0,5033.0,19829.0
909,Line ACE : Av Americas & WBroadway,2019-11-06 04:00:00,Wednesday,04:00:00,589.0,188.0,777.0
910,Line ACE : Av Americas & WBroadway,2019-11-06 08:00:00,Wednesday,08:00:00,231.0,1093.0,1324.0
911,Line ACE : Av Americas & WBroadway,2019-11-06 12:00:00,Wednesday,12:00:00,2216.0,9426.0,11642.0
912,Line ACE : Av Americas & WBroadway,2019-11-06 16:00:00,Wednesday,16:00:00,3238.0,3434.0,6672.0
913,Line ACE : Av Americas & WBroadway,2019-11-06 20:00:00,Wednesday,20:00:00,16596.0,5600.0,22196.0
914,Line ACE : Av Americas & WBroadway,2019-11-07 04:00:00,Thursday,04:00:00,652.0,202.0,854.0
915,Line ACE : Av Americas & WBroadway,2019-11-07 08:00:00,Thursday,08:00:00,220.0,1082.0,1302.0
916,Line ACE : Av Americas & WBroadway,2019-11-07 12:00:00,Thursday,12:00:00,2210.0,9400.0,11610.0
917,Line ACE : Av Americas & WBroadway,2019-11-07 16:00:00,Thursday,16:00:00,3453.0,3683.0,7136.0
918,Line ACE : Av Americas & WBroadway,2019-11-07 20:00:00,Thursday,20:00:00,16852.0,5635.0,22487.0
919,Line ACE : Av Americas & WBroadway,2019-11-08 04:00:00,Friday,04:00:00,662.0,484.0,1146.0
920,Line ACE : Av Americas & WBroadway,2019-11-08 08:00:00,Friday,08:00:00,231.0,936.0,1167.0
921,Line ACE : Av Americas & WBroadway,2019-11-08 12:00:00,Friday,12:00:00,2064.0,8440.0,10504.0
922,Line ACE : Av Americas & WBroadway,2019-11-08 16:00:00,Friday,16:00:00,3810.0,3989.0,7799.0
923,Line ACE : Av Americas & WBroadway,2019-11-08 20:00:00,Friday,20:00:00,14915.0,5890.0,20805.0
924,Line ACE : Av Americas & WBroadway,2019-11-09 08:00:00,Saturday,08:00:00,151.0,331.0,482.0
925,Line ACE : Av Americas & WBroadway,2019-11-09 12:00:00,Saturday,12:00:00,880.0,2415.0,3295.0
926,Line ACE : Av Americas & WBroadway,2019-11-09 16:00:00,Saturday,16:00:00,2788.0,4669.0,7457.0
927,Line ACE : Av Americas & WBroadway,2019-11-09 20:00:00,Saturday,20:00:00,7192.0,6112.0,13304.0
928,Line ACE : Av Americas & WBroadway,2019-11-10 04:00:00,Sunday,04:00:00,949.0,422.0,1371.0
929,Line ACE : Av Americas & WBroadway,2019-11-10 08:00:00,Sunday,08:00:00,176.0,209.0,385.0
930,Line ACE : Av Americas & WBroadway,2019-11-10 12:00:00,Sunday,12:00:00,674.0,1831.0,2505.0
931,Line ACE : Av Americas & WBroadway,2019-11-10 16:00:00,Sunday,16:00:00,2299.0,3639.0,5938.0
932,Line ACE : Av Americas & WBroadway,2019-11-10 20:00:00,Sunday,20:00:00,5360.0,4045.0,9405.0
933,Line ACE : Av Americas & WBroadway,2019-11-11 04:00:00,Monday,04:00:00,400.0,189.0,589.0
934,Line ACE : Av Americas & WBroadway,2019-11-11 08:00:00,Monday,08:00:00,164.0,706.0,870.0
935,Line ACE : Av Americas & WBroadway,2019-11-11 12:00:00,Monday,12:00:00,1777.0,7198.0,8975.0
936,Line ACE : Av Americas & WBroadway,2019-11-11 16:00:00,Monday,16:00:00,2731.0,3059.0,5790.0
937,Line ACE : Av Americas & WBroadway,2019-11-11 20:00:00,Monday,20:00:00,12501.0,4209.0,16710.0
938,Line ACE : Av Americas & WBroadway,2019-11-12 04:00:00,Tuesday,04:00:00,505.0,142.0,647.0
939,Line ACE : Av Americas & WBroadway,2019-11-12 08:00:00,Tuesday,08:00:00,211.0,1081.0,1292.0
940,Line ACE : Av Americas & WBroadway,2019-11-12 12:00:00,Tuesday,12:00:00,2093.0,9546.0,11639.0
941,Line ACE : Av Americas & WBroadway,2019-11-12 16:00:00,Tuesday,16:00:00,3255.0,3350.0,6605.0
942,Line ACE : Av Americas & WBroadway,2019-11-12 20:00:00,Tuesday,20:00:00,16083.0,4731.0,20814.0
943,Line ACE : Av Americas & WBroadway,2019-11-13 04:00:00,Wednesday,04:00:00,530.0,144.0,674.0
944,Line ACE : Av Americas & WBroadway,2019-11-13 08:00:00,Wednesday,08:00:00,219.0,1055.0,1274.0
945,Line ACE : Av Americas & WBroadway,2019-11-13 12:00:00,Wednesday,12:00:00,2093.0,9524.0,11617.0
946,Line ACE : Av Americas & WBroadway,2019-11-13 16:00:00,Wednesday,16:00:00,3213.0,3400.0,6613.0
947,Line ACE : Av Americas & WBroadway,2019-11-13 20:00:00,Wednesday,20:00:00,16668.0,5376.0,22044.0
948,Line ACE : Av Americas & WBroadway,2019-11-14 04:00:00,Thursday,04:00:00,609.0,155.0,764.0
949,Line ACE : Av Americas & WBroadway,2019-11-14 08:00:00,Thursday,08:00:00,216.0,1001.0,1217.0
950,Line ACE : Av Americas & WBroadway,2019-11-14 12:00:00,Thursday,12:00:00,2197.0,9521.0,11718.0
951,Line ACE : Av Americas & WBroadway,2019-11-14 16:00:00,Thursday,16:00:00,3489.0,3806.0,7295.0
952,Line ACE : Av Americas & WBroadway,2019-11-14 20:00:00,Thursday,20:00:00,16756.0,5937.0,22693.0
953,Line ACE : Av Americas & WBroadway,2019-11-15 04:00:00,Friday,04:00:00,760.0,265.0,1025.0
954,Line ACE : Av Americas & WBroadway,2019-11-15 08:00:00,Friday,08:00:00,214.0,935.0,1149.0
955,Line ACE : Av Americas & WBroadway,2019-11-15 12:00:00,Friday,12:00:00,2070.0,8407.0,10477.0
956,Line ACE : Av Americas & WBroadway,2019-11-15 16:00:00,Friday,16:00:00,3855.0,4084.0,7939.0
957,Line ACE : Av Americas & WBroadway,2019-11-15 20:00:00,Friday,20:00:00,15067.0,5893.0,20960.0
958,Line ACE : Av Americas & WBroadway,2019-11-16 08:00:00,Saturday,08:00:00,190.0,325.0,515.0
959,Line ACE : Av Americas & WBroadway,2019-11-16 12:00:00,Saturday,12:00:00,791.0,2468.0,3259.0
960,Line ACE : Av Americas & WBroadway,2019-11-16 16:00:00,Saturday,16:00:00,2765.0,4378.0,7143.0
961,Line ACE : Av Americas & WBroadway,2019-11-16 20:00:00,Saturday,20:00:00,6999.0,6247.0,13246.0
962,Line ACE : Av Americas & WBroadway,2019-11-17 04:00:00,Sunday,04:00:00,909.0,466.0,1375.0
963,Line ACE : Av Americas & WBroadway,2019-11-17 08:00:00,Sunday,08:00:00,176.0,249.0,425.0
964,Line ACE : Av Americas & WBroadway,2019-11-17 12:00:00,Sunday,12:00:00,669.0,1607.0,2276.0
965,Line ACE : Av Americas & WBroadway,2019-11-17 16:00:00,Sunday,16:00:00,2183.0,3714.0,5897.0
966,Line ACE : Av Americas & WBroadway,2019-11-17 20:00:00,Sunday,20:00:00,5086.0,4007.0,9093.0
967,Line ACE : Av Americas & WBroadway,2019-11-18 04:00:00,Monday,04:00:00,367.0,177.0,544.0
968,Line ACE : Av Americas & WBroadway,2019-11-18 08:00:00,Monday,08:00:00,202.0,1061.0,1263.0
969,Line ACE : Av Americas & WBroadway,2019-11-18 12:00:00,Monday,12:00:00,2149.0,9200.0,11349.0
970,Line ACE : Av Americas & WBroadway,2019-11-18 16:00:00,Monday,16:00:00,3206.0,3288.0,6494.0
971,Line ACE : Av Americas & WBroadway,2019-11-18 20:00:00,Monday,20:00:00,15583.0,4703.0,20286.0
972,Line ACE : Av Americas & WBroadway,2019-11-19 04:00:00,Tuesday,04:00:00,493.0,133.0,626.0
973,Line ACE : Av Americas & WBroadway,2019-11-19 08:00:00,Tuesday,08:00:00,211.0,1118.0,1329.0
974,Line ACE : Av Americas & WBroadway,2019-11-19 12:00:00,Tuesday,12:00:00,2263.0,9605.0,11868.0
975,Line ACE : Av Americas & WBroadway,2019-11-19 16:00:00,Tuesday,16:00:00,3406.0,3371.0,6777.0
